diag_name,component,in_paper_scope,new_vs_base,strict_records,source_tus,injector_count,languages,projects,strategies,campaign_count,injector_ids
err_pp_expected_eol,Lex,true,false,1,1,1,c++,,synthesized_injector_campaign,1,fuzzlang-v2-c74dfaeebbde3280
err_pp_expected_value_in_expr,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-4b101c115c30b781
err_pp_expr_bad_token_binop,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-f853247c42856536
err_pp_expr_bad_token_lparen,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-b16ccf1705889cba
err_pp_expr_bad_token_start_expr,Lex,true,false,1,1,1,c++,,synthesized_injector_campaign,1,fuzzlang-v2-fd3d226a00e78e7a
err_pp_file_not_found,Lex,true,false,1,1,1,c++,,synthesized_injector_campaign,1,fuzzlang-v2-e6a60d5913f75dea
err_pp_invalid_directive,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-6f460c2cdc821ac5
err_pp_invalid_tok_in_arg_list,Lex,true,true,1,1,1,c,ffmpeg,synthesized_injector_campaign,1,fuzzlang-v2-2191811dd7c18e54
err_pp_line_requires_integer,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-9166463b2d490296
err_pp_linemarker_invalid_pop,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-17e425a10caef570
err_pp_macro_not_identifier,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-8612d454e8d8231c
err_pp_missing_lparen_in_vaopt_use,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-4e5038c3a9485129
err_pp_missing_macro_name,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-e1393708bfaa3a4d
err_pp_operator_used_as_macro_name,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-7d9e661a7e9ba228
err_pp_stringize_not_parameter,Lex,true,false,5,4,2,c|c++,ffmpeg|llvm,synthesized_injector_campaign,2,fuzzlang-v1-7a6c72ba21d8d849|fuzzlang-v2-b625ef5e143a69f7
err_pp_unknown_parameter,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-fe71004d60f5e629
err_pp_unterminated_conditional,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-b7afd307849da2b9
err_pp_used_poisoned_id,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-96dc2ec70fd69066
err_pp_visibility_non_macro,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-16422dcc9ff181df
err_pragma_attribute_expected_attribute_syntax,Parse,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-4dcf0d37dca6b579
err_pragma_attribute_matcher_subrule_contradicts_rule,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-dd1a7b7c973b2c8a
err_pragma_attribute_stack_mismatch,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-f5763928a863f8fc
err_pragma_attribute_unknown_subject_rule,Parse,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-a1014a5068cc305d
err_pragma_attribute_unsupported_attribute,Parse,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-6673c8857de60267
err_pragma_fp_invalid_argument,Parse,false,false,2,2,2,c|c++,ffmpeg|llvm,synthesized_injector_campaign,2,fuzzlang-v1-942e0db16dabcb11|fuzzlang-v2-c2ec63d2d4391bb8
err_pragma_message,Lex,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-7e0684e7bbe74b23
err_pragma_misplaced_in_decl,Parse,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-d1a62d937322b16e
err_pragma_missing_argument,Parse,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-fb00c3417516099b
err_pragma_optimize_extra_argument,Parse,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-43df84e2cf813520
err_pragma_pop_visibility_mismatch,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-ccbd6c028779b9be
err_printf_asterisk_wrong_type,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-52d1b38b15ad2e3f
err_probability_out_of_range,Sema,true,false,1,1,1,c++,,synthesized_injector_campaign,1,fuzzlang-v2-0b7d1618a12215be
err_pseudo_dtor_base_not_scalar,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-7bb023edc6eaea90
err_pseudo_dtor_destructor_non_type,Sema,true,false,1,1,1,c++,,synthesized_injector_campaign,1,fuzzlang-v2-af5d621a08f14bcb
err_pseudo_dtor_type_mismatch,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-fffe79a14ff4eacf
err_ptrauth_invalid_key,Sema,false,false,2,1,2,c,ffmpeg,synthesized_injector_campaign,2,fuzzlang-v1-56e7ffc4864c729d|fuzzlang-v2-afe9c74613db95e3
err_qualified_catch_declarator,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-263b582e9ba93297
err_qualified_friend_def,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-b2b1c621b4963284
err_qualified_friend_no_match,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_qualified_param_declarator,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-ac932eaa5d015371
err_qualified_typedef_declarator,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-a8102a4fa9a11623
err_range_on_array_parameter,Sema,true,false,1,1,1,c++,llvm,gemma_code_witness_injector_replay,1,fuzzlang-v1-cf8260850da67f8b
err_raw_delim_too_long,Lex,true,false,1,1,1,c++,llvm,gemma_code_witness_injector_replay,1,fuzzlang-v1-a507fe6f6d33702c
err_realimag_invalid_type,Sema,true,false,1,1,1,c++,,synthesized_injector_campaign,1,fuzzlang-v2-cbc6f8582c4c4957
err_redeclaration_different_type,Sema,true,false,1,1,1,c++,,synthesized_injector_campaign,1,fuzzlang-v2-a8978ebc03245ed0
err_redefinition,Sema,true,false,6,4,5,c|c++,ffmpeg|llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,6,fuzzlang-v1-6b7a776dbe92da70|fuzzlang-v1-9483822a2817c847|fuzzlang-v2-2cc04e8a09fe8345|fuzzlang-v2-3283690b9613a7ad|fuzzlang-v2-6121f14b35418c98
err_redefinition_different_concept,Sema,true,true,2,1,2,c++,llvm,gemma_append_witness_injector_replay,2,fuzzlang-v2-26aebb90822a5bee|fuzzlang-v2-81e3a14806ec8831
err_redefinition_different_kind,Sema,true,false,3,3,2,c|c++,ffmpeg|llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,3,fuzzlang-v1-81e41d2a5ed4488d|fuzzlang-v1-f0d734ca11540012
err_redefinition_different_namespace_alias,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-02530a5c2fe1b141
err_redefinition_different_type,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v2-0d9c82863ad5d60c
err_redefinition_different_typedef,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_redefinition_of_enumerator,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-c2ae163f91ef8b49
err_redefinition_of_label,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-daa8234e55ba115b
err_redefinition_variably_modified_typedef,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-f141eed2a43cad97
err_ref_array_type,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-43dbc8575ac597e1
err_ref_flexarray_type,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-52f12a999f7f359f
err_ref_qualifier_comparison_operator,Sema,false,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_ref_qualifier_constructor,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-d3fefb31fd613f43
err_ref_qualifier_destructor,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-fe955641951c476c
err_ref_qualifier_overload,Sema,true,false,3,3,2,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v2-b22001e480964fa2|fuzzlang-v2-c11589603c4c6ed1
err_ref_vm_type,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-1468d77122efeff4
err_reference_bind_drops_quals,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-830f3517c0c74851
err_reference_bind_failed,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-6cf85ae15ab60ca1
err_reference_bind_to_bitfield,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_reference_bind_to_bitfield_in_cce,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-60246cae24dadc45
err_reference_bind_to_vector_element,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-67a4014f8ff66ab0
err_reference_capture_with_reference_default,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-c87b23ca694cc082
err_reference_has_multiple_inits,Sema,true,false,1,1,1,c++,,synthesized_injector_campaign,1,fuzzlang-v2-760a98a6dec72a13
err_reference_to_local_in_enclosing_context,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-390b263c3ec4a4aa
err_reference_to_void,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-1ce0458cd28aa710
err_reference_var_requires_init,Sema,true,false,3,3,2,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-4d8ef24d67a7d45c|fuzzlang-v2-6411c70c943c726c
err_reference_without_init,Sema,true,false,1,1,1,c++,,synthesized_injector_campaign,1,fuzzlang-v2-0e037abe091543ec
err_regparm_mismatch,Sema,false,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-0b95a1683354c72e
err_require_constant_init_failed,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-dda0a4a1c5a3d8c7
err_requires_clause_must_appear_after_trailing_return,Parse,true,false,5,5,2,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-4728fadff89e23db|fuzzlang-v1-968948a04f0e6160
err_requires_clause_on_declarator_not_declaring_a_function,Parse,true,false,5,4,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-7165383231f9a61b
err_requires_expr_explicit_object_parameter,Parse,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-3985facdfff73f3d
err_requires_expr_local_parameter_default_argument,Sema,true,true,2,1,2,c++,llvm,gemma_append_witness_injector_replay,2,fuzzlang-v2-49e2933f1531f7d9|fuzzlang-v2-ead4d498cdc21704
err_requires_expr_parameter_list_ellipsis,Parse,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-b149d9340fa0ba2d
err_return_init_list,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_right_angle_bracket_equal_needs_space,Parse,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-ad72aa448c1482d5
err_scoped_enum_missing_identifier,Parse,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-877097b1f7311a86
err_second_argument_to_cwsc_not_pointer,Sema,true,true,2,2,1,c,ffmpeg,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-0677defadfbe2da1
err_second_parameter_to_va_arg_abstract,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-c0adea7a24618de2
err_section_conflict,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-67ed577014b65da2
err_single_decl_assign_in_for_range,Parse,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_sizeless_nonlocal,Sema,false,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v2-8e82e9b11e954adf
err_sizeof_alignof_function_type,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_sizeof_alignof_incomplete_or_sizeless_type,Sema,false,false,1,1,1,c++,llvm,gemma_code_witness_injector_replay,1,fuzzlang-v2-7db5e09c3cb59aa4
err_sizeof_alignof_typeof_bitfield,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-934c6ccd86c998a1
err_sizeof_pack_no_pack_name_suggest,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-73e5ca9ffa461e16
err_specialization_after_instantiation,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-c982469f2640eaec
err_specialize_member_of_template,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-9f4f16a7fa45487f
err_standalone_class_nested_name_specifier,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_static_assert_expression_is_not_constant,Sema,true,false,2,2,1,c|c++,ffmpeg|llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v2-f8c90c16f7044f29
err_static_assert_failed,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-6a036089341589fa
err_static_assert_requirement_failed,Sema,true,false,3,3,2,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-1bddef2e2bf5e0d1|fuzzlang-v1-1e450ef28bd2885f
err_static_data_member_not_allowed_in_anon_struct,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_static_data_member_not_allowed_in_local_class,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-a26919381d202df8
err_static_data_member_reinitialization,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-c2c313737b14bda7
err_static_downcast_via_virtual,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_static_lambda_captures,Parse,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-c75c1dc7d0178ab4
err_static_main,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-48005b93743cfdb8
err_static_mutable_lambda,Parse,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-016471cff0b8c155
err_static_not_bitfield,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-c331b60ba8b92047
err_static_overrides_virtual,Sema,true,true,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-8decf10782cc116f
err_std_source_location_impl_malformed,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-a3e846ba6c90c175
err_std_source_location_impl_not_found,Sema,true,true,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-6d353f534dd131ad
err_stmt_expr_in_default_arg,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-cfcef3a5977b8554
err_stmtexpr_file_scope,Parse,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_storage_class_for_static_member,Sema,true,false,1,1,1,c++,llvm,gemma_code_witness_injector_replay,1,fuzzlang-v1-d65d37a358389388
err_storageclass_invalid_for_member,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-cd3e1bb16cc6267e
err_string_concat_mixed_suffix,Lex,true,false,4,4,2,c++,llvm,gemma_append_witness_injector_replay|gemma_code_witness_injector_replay|synthesized_injector_campaign,4,fuzzlang-v1-b69f1c282bc89222|fuzzlang-v2-79caf930eb242d08
err_subscript_function_type,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-e800a81ecd5a6c0f
err_switch_explicit_conversion,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-5e71ce2e4475307b
err_switch_into_protected_scope,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-fbd1e58dbcae4192
err_switch_multiple_conversions,Sema,true,false,1,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_tag_definition_of_typedef,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-dcd7125b2e7824b0
err_tag_reference_non_tag,Sema,true,false,5,4,2,c++,llvm,synthesized_injector_campaign,2,fuzzlang-v1-7e1ba4dedb0e8a98|fuzzlang-v2-b8395e0e183273f3
err_tagless_friend_type_template,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-05fc995a65a5446d
err_target_clone_doesnt_match,Sema,false,false,1,1,1,c,ffmpeg,gemma_append_witness_injector_replay,1,fuzzlang-v2-c82b89734ed92932
err_target_clone_must_have_default,Sema,false,false,2,2,1,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-886adee06192dcc6
err_template_arg_list_constraints_not_satisfied,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-8f534acacf0381bd
err_template_arg_list_different_arity,Sema,true,false,1,1,1,c++,llvm,synthesized_injector_campaign,1,fuzzlang-v1-bded19a4ab21fd7a
err_template_arg_must_be_template,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v1-4160751d188b1e47
err_template_arg_must_be_type,Sema,true,false,3,3,2,c++,llvm,gemma_code_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v1-415b0c2f3e1aeb74|fuzzlang-v2-175ddad3b0ff44ff
err_template_arg_must_be_type_suggest,Sema,true,false,2,2,1,c++,llvm,gemma_code_witness_bootstrap|synthesized_injector_campaign,2,fuzzlang-v1-7ca8ccded665e132
err_template_arg_nontype_ambig,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-1e9d9dec26480dbe
err_template_arg_not_decl_ref,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-d8df323e68a8c437
err_template_arg_untyped_null_constant,Sema,true,false,1,1,1,c++,llvm,gemma_append_witness_injector_replay,1,fuzzlang-v2-f402e2319e039cd2
err_template_defn_explicit_instantiation,Parse,true,false,1,1,1,c++,llvm,gemma_code_witness_injector_replay,1,fuzzlang-v1-6538771a39c91797
err_template_different_requires_clause,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-a2948facbfb2fffb
err_template_different_type_constraint,Sema,true,false,2,2,1,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,2,fuzzlang-v2-2ba66528e233bc80
err_template_inside_local_class,Sema,true,false,5,1,0,c++,llvm,gemma_code_witness_bootstrap,1,
err_template_instantiate_undefined,Sema,true,false,3,2,2,c++,llvm,gemma_append_witness_injector_replay|synthesized_injector_campaign,3,fuzzlang-v2-8668ac79b04ba4bc|fuzzlang-v2-985ca7ee491ac549
